game_id,season,week,start_time,venue,home_team,away_team,home_points,away_points,city,state,latitude,longitude
401309843,2021,2,2021-09-12T02:30:00.000Z,Los Angeles Memorial Coliseum,USC,Stanford,28,42,Los Angeles,CA,34.014167,-118.287778
401309844,2021,2,2021-09-12T03:00:00.000Z,Reser Stadium,Oregon State,Hawai'i,45,27,Corvallis,OR,44.5594559,-123.2814341
401426532,2022,1,2022-08-27T16:00:00.000Z,Houchens Industries-L.T. Smith Stadium,Western Kentucky,Austin Peay,38,27,Bowling Green,KY,36.9847901,-86.4594041
401405059,2022,1,2022-08-27T16:30:00.000Z,Aviva Stadium,Northwestern,Nebraska,31,28,Dublin,,53.33523,-6.228447
401439512,2022,1,2022-08-27T19:00:00.000Z,,Florida Memorial University,Edward Waters,39,34,,,,
401413256,2022,1,2022-08-27T19:30:00.000Z,Allegiant Stadium,UNLV,Idaho State,52,21,Las Vegas,NV,36.1672559,-115.1485163
401413213,2022,1,2022-08-27T19:30:00.000Z,Cramton Bowl,Jacksonville State,Stephen F. Austin,42,17,Montgomery,AL,32.37949,-86.293002
401405058,2022,1,2022-08-27T20:00:00.000Z,"Memorial Stadium (Champaign, IL)",Illinois,Wyoming,38,6,Champaign,IL,40.0993268,-88.2359569
401404146,2022,1,2022-08-27T20:00:00.000Z,Maverik Stadium,Utah State,UConn,31,20,Logan,UT,41.7517394,-111.8116007
401411090,2022,1,2022-08-27T21:00:00.000Z,Doak Campbell Stadium,Florida State,Duquesne,47,7,Tallahassee,FL,30.4381692,-84.3044032
401426530,2022,1,2022-08-27T23:00:00.000Z,FAU Stadium,Florida Atlantic,Charlotte,43,13,Boca Raton,FL,26.3763763,-80.1015759
401422922,2022,1,2022-08-27T23:00:00.000Z,Five Star Stadium at the Moye Complex,Mercer,Morehead State,63,13,Macon,GA,32.8262075,-83.6522485
401423448,2022,1,2022-08-27T23:00:00.000Z,Center Parc Stadium,Alabama State,Howard,23,13,Atlanta,GA,33.735267,-84.389949
401411091,2022,1,2022-08-28T00:15:00.000Z,Kenan Stadium,North Carolina,Florida A&M,56,24,Chapel Hill,NC,35.9069294,-79.0478889
401426531,2022,1,2022-08-28T01:00:00.000Z,Sun Bowl,UTEP,North Texas,13,31,El Paso,TX,31.7733353,-106.507957
401409235,2022,1,2022-08-28T02:00:00.000Z,Aggie Memorial Stadium,New Mexico State,Nevada,12,23,Las Cruces,NM,32.2796202,-106.7411148
401403853,2022,1,2022-08-28T02:30:00.000Z,Clarence T.C. Ching Athletics Complex,Hawai'i,Vanderbilt,10,63,Honolulu,HI,21.294294,-157.819338
401437007,2022,1,2022-09-01T18:00:00.000Z,Sanchez Family Stadium,New Mexico Highlands,Eastern New Mexico,18,34,Las Vegas,NM,35.5939325,-105.2238969
401433043,2022,1,2022-09-01T21:30:00.000Z,Jess Dow Field,Southern Connecticut State,Shepherd,7,48,New Haven,CT,41.3082138,-72.9250518
401430722,2022,1,2022-09-01T22:00:00.000Z,Pioneer Field (TN),Greeneville,St. Augustine's,70,13,Greeneville,TN,36.1631575,-82.8309861
401430716,2022,1,2022-09-01T22:00:00.000Z,Mitchell Stadium,Bluefield State,Johnson C Smith,35,34,Bluefield,WV,37.2698395,-81.2223195
401418776,2022,1,2022-09-01T22:00:00.000Z,Memorial Stadium,Indiana State,North Alabama,17,14,Terre Haute,IN,39.4746858,-87.3669599
401418776,2022,1,2022-09-01T22:00:00.000Z,Memorial Stadium,Indiana State,North Alabama,17,14,Lawrence,KS,38.9629418,-95.2463686
401418776,2022,1,2022-09-01T22:00:00.000Z,Memorial Stadium,Indiana State,North Alabama,17,14,Columbia,MO,38.9358491,-92.3332009
401432134,2022,1,2022-09-01T22:00:00.000Z,"Memorial Stadium (Clarion, PA)",Clarion,West Liberty,14,21,Clarion,PA,41.2148975,-79.3857047
401431571,2022,1,2022-09-01T22:00:00.000Z,Jack Miller Stadium,Ashland,Notre Dame College,31,14,Ashland,OH,40.8686147,-82.3175942
401421137,2022,1,2022-09-01T22:00:00.000Z,Barker-Lane Stadium,Campbell,The Citadel,29,10,Buies Creek,NC,35.4047689,-78.7424842
401416568,2022,1,2022-09-01T22:00:00.000Z,InfoCision Stadium,Akron,St. Francis (PA),30,23,Akron,OH,41.0725534,-81.5083408
401431978,2022,1,2022-09-01T22:00:00.000Z,Garrison Stadium,Chowan,Wilson,3,17,Murfreesboro,TN,36.434053,-77.098431
401428480,2022,1,2022-09-01T22:00:00.000Z,Wagner College Stadium,Wagner,Fordham,31,48,Staten Island,NY,40.614688,-74.090639
401431561,2022,1,2022-09-01T22:00:00.000Z,Harvey Randall Wickes Memorial Stadium,Saginaw Valley State,West Virginia Wesleyan,72,0,University Center,MI,25.71414555,-80.27640498387049
401431542,2022,1,2022-09-01T22:00:00.000Z,Sherman Field,Michigan Tech,Wisconsin-Platteville,23,13,Houghton,MI,46.8591287,-88.7774734
401432987,2022,1,2022-09-01T22:30:00.000Z,Adamson Stadium,PennWest California,Fairmont State,35,15,Brownsville,PA,40.0236854,-79.8839357
401432412,2022,1,2022-09-01T23:00:00.000Z,Scheels Field at Nemzek Stadium,Minnesota State Moorhead,Sioux Falls,14,27,Moorhead,MN,46.8739081,-96.7538674
401431509,2022,1,2022-09-01T23:00:00.000Z,Allgood-Bailey Stadium,Missouri S&T,South Dakota Mines,20,43,Rolla,MO,37.95037,-91.780444
401411092,2022,1,2022-09-01T23:00:00.000Z,Acrisure Stadium,Pittsburgh,West Virginia,38,31,Pittsburgh,PA,40.4467648,-80.0157603
401431214,2022,1,2022-09-01T23:00:00.000Z,Fred Zollner Athletic Stadium,Trine University,Anderson (IN),38,0,Angola,IN,41.634874,-84.99928
401431472,2022,1,2022-09-01T23:00:00.000Z,Paul Laird Field,Southeastern Oklahoma State,Arkansas Tech,41,34,Durant,OK,33.9919761,-96.3776762
401431499,2022,1,2022-09-01T23:00:00.000Z,Superior Dome,Northern Michigan,McKendree,24,31,Marquette,MI,46.560589,-87.393741
401431849,2022,1,2022-09-01T23:00:00.000Z,Bazemore-Hyder Stadium,Valdosta State,Keiser University,36,21,Valdosta,GA,30.8327022,-83.2784851
401432152,2022,1,2022-09-01T23:00:00.000Z,Bishop Schmitt Field,Wheeling,Seton Hill,25,11,Wheeling,WV,40.0639616,-80.7209149
401421156,2022,1,2022-09-01T23:00:00.000Z,Paladin Stadium,Furman,North Greenville,52,0,Greenville,SC,34.920192,-82.4370917
401432403,2022,1,2022-09-01T23:00:00.000Z,James S. Malosky Stadium,Minnesota Duluth,Southwest Minnesota State,31,21,Duluth,MN,46.7729322,-92.1251218
401432383,2022,1,2022-09-01T23:00:00.000Z,Grappone Stadium,St. Anselm,Millersville,28,10,Manchester,NH,42.9956397,-71.4547891
401455581,2022,1,2022-09-01T23:00:00.000Z,Pace Stadium,Pace,East Stroudsburg University,31,16,Pleasantville,NY,41.1328736,-73.7926335
401426533,2022,1,2022-09-01T23:00:00.000Z,FIU Stadium,Florida International,Bryant,38,37,Miami,FL,25.7525014,-80.3778912
401438660,2022,1,2022-09-01T23:00:00.000Z,Taylor Field,Lakeland,Illinois College,20,38,Plymouth,WI,43.7486054,-87.977038
401415610,2022,1,2022-09-01T23:00:00.000Z,FBC Mortgage Stadium,UCF,South Carolina State,56,10,Orlando,FL,28.6079765,-81.1927233
401431517,2022,1,2022-09-01T23:00:00.000Z,QU Stadium,Quincy,Glenville State,15,44,Quincy,IL,39.9356016,-91.4098727
401431936,2022,1,2022-09-01T23:00:00.000Z,Yager Stadium at Moore Bowl,Washburn,Lincoln (MO),45,3,Topeka,KS,39.049011,-95.677556
401424414,2022,1,2022-09-01T23:00:00.000Z,Kenneth P. LaValle Stadium,Stony Brook,Rhode Island,14,35,Stony Brook,NY,40.9188829,-73.1242966
401432239,2022,1,2022-09-01T23:00:00.000Z,Ernest W. Spangler Stadium,Gardner-Webb,Limestone,56,21,Boiling Springs,NC,35.2457593,-81.6739887
401438604,2022,1,2022-09-01T23:00:00.000Z,Carl Smith Stadium,UVA Wise,Ferrum,41,9,Wise,VA,36.9759345,-82.5757108
401424402,2022,1,2022-09-01T23:00:00.000Z,Wildcat Stadium,New Hampshire,Monmouth,31,21,Durham,NH,43.1386231,-70.9393077
401438595,2022,1,2022-09-01T23:00:00.000Z,McConnell Family Stadium,Gannon,University Of Charleston (WV),47,13,Erie,PA,42.1294712,-80.0852695
401430986,2022,1,2022-09-01T23:00:00.000Z,Harper Davis Field,Millsaps,Belhaven,21,49,Jackson,MS,32.2990021,-90.1847691
401430702,2022,1,2022-09-01T23:00:00.000Z,Hovey Field,Virginia Union,Virginia University Of Lynchburg,77,0,Richmond,VA,37.5385087,-77.43428
401441990,2022,1,2022-09-01T23:00:00.000Z,Glass Bowl,Toledo,Long Island University,37,0,Toledo,OH,41.6574777,-83.6135652
401432119,2022,1,2022-09-01T23:00:00.000Z,Bobcat Stadium (MD),Frostburg State,American International,21,7,Frostburg,MD,39.6581425,-78.928357
401418645,2022,1,2022-09-01T23:00:00.000Z,Seibert Stadium,Samford,Kennesaw State,27,17,Homewood,AL,33.463273,-86.795326
401431531,2022,1,2022-09-01T23:00:00.000Z,Lubbers Stadium,Grand Valley State University,Colorado School Of Mines,25,22,Allendale,MI,42.968996,-85.894735
401403864,2022,1,2022-09-01T23:00:00.000Z,Neyland Stadium,Tennessee,Ball State,59,10,Knoxville,TN,35.9550131,-83.9250128
401416569,2022,1,2022-09-01T23:00:00.000Z,Boone Pickens Stadium,Oklahoma State,Central Michigan,58,44,Stillwater,OK,36.125673,-97.066513
401432392,2022,1,2022-09-01T23:00:00.000Z,Chet Anderson Stadium,Bemidji State,Minnesota State Mankato,34,37,Bemidji,MN,47.4785418,-94.8907869
401432429,2022,1,2022-09-01T23:00:00.000Z,Swisher Field,Northern State,Upper Iowa University,30,0,Aberdeen,SD,45.4649805,-98.487813
401431465,2022,1,2022-09-01T23:00:00.000Z,Crain Family Stadium,Oklahoma Baptist,Ouachita Baptist,32,42,Shawnee,OK,35.3272928,-96.9253004
401431479,2022,1,2022-09-01T23:00:00.000Z,Wilkins Stadium,Southern Arkansas,Northwestern Oklahoma State,62,31,Magnolia,AR,33.2670725,-93.2393341
401431408,2022,1,2022-09-01T23:00:00.000Z,Koi Ishto Stadium,East Central (OK),Harding University,12,29,Ada,OK,34.7743383,-96.6783651
401431484,2022,1,2022-09-01T23:00:00.000Z,Southern Nazarene University Football Stadium,Southern Nazarene,Arkansas-Monticello,26,40,Bethany,OK,35.5186728,-97.6322648
401411093,2022,1,2022-09-01T23:30:00.000Z,Allegacy Federal Credit Union Stadium,Wake Forest,VMI,44,10,Winston-Salem,NC,36.1305507,-80.2545851
401431591,2022,1,2022-09-01T23:30:00.000Z,Top Taggart Field,Ferris State,Central Washington,36,20,Big Rapids,MI,43.698078,-85.483656
401425510,2022,1,2022-09-01T23:30:00.000Z,William B. Greene Jr. Stadium,East Tennessee State,Mars Hill,44,7,Johnson City,TN,36.299084,-82.374117
401420840,2022,1,2022-09-01T23:30:00.000Z,Graham Stadium,UT Martin,Western Illinois,42,25,Martin,TN,36.3448341,-88.8616245
401432421,2022,1,2022-09-01T23:30:00.000Z,Sea Foam Stadium,Concordia University St Paul,Augustana University (SD),14,28,Saint Paul,MN,44.9497487,-93.0931028
401433087,2022,1,2022-09-02T00:00:00.000Z,Greene Stadium,William Jewell,Colorado Mesa,14,37,Liberty,MO,39.246479,-94.419079
401426537,2022,1,2022-09-02T00:00:00.000Z,Memorial Stadium,Missouri,Louisiana Tech,52,24,Terre Haute,IN,39.4746858,-87.3669599
401426537,2022,1,2022-09-02T00:00:00.000Z,Memorial Stadium,Missouri,Louisiana Tech,52,24,Lawrence,KS,38.9629418,-95.2463686
401426537,2022,1,2022-09-02T00:00:00.000Z,Memorial Stadium,Missouri,Louisiana Tech,52,24,Columbia,MO,38.9358491,-92.3332009
401416592,2022,1,2022-09-02T00:00:00.000Z,Huskie Stadium,Northern Illinois,Eastern Illinois,34,27,DeKalb,IL,41.9339586,-88.7778357
401420806,2022,1,2022-09-02T00:00:00.000Z,Estes Stadium,Central Arkansas,Missouri State,14,27,Conway,AR,35.0802599,-92.460045
401431945,2022,1,2022-09-02T00:00:00.000Z,Fred G. Hughes Stadium,Missouri Southern State,Nebraska-Kearney,7,24,Joplin,MO,37.08418,-94.51323
401431926,2022,1,2022-09-02T00:00:00.000Z,Bearcat Stadium,Northwest Missouri St,Fort Hays State,33,19,Maryville,MO,40.3460468,-94.8723858
401432370,2022,1,2022-09-02T00:00:00.000Z,Craig Field at Spratt Memorial Stadium,Missouri Western,Central Oklahoma,35,0,Saint Joseph,MO,39.7686055,-94.8466322
401431915,2022,1,2022-09-02T00:00:00.000Z,Carnie Smith Stadium,Pittsburg St,Central Missouri,21,10,Pittsburg,KS,37.4108841,-94.70496
401420877,2022,1,2022-09-02T00:00:00.000Z,Eccles Coliseum,Southern Utah,St. Thomas (MN),44,13,Cedar City,UT,37.6757919,-113.0773938
401418782,2022,1,2022-09-02T00:00:00.000Z,Wildcat Stadium (TX),Abilene Christian,Lamar,28,14,Abilene,TX,32.472275,-99.710464
401432372,2022,1,2022-09-02T00:00:00.000Z,Francis G. Welch Stadium,Emporia State University,Northeastern State,42,17,Emporia,KS,38.4040054,-96.181623
401426534,2022,1,2022-09-02T00:00:00.000Z,Protective Stadium,UAB,Alabama A&M,59,0,Birmingham,AL,33.5206824,-86.8024326
401420880,2022,1,2022-09-02T00:00:00.000Z,"Memorial Stadium (Stephenville, TX)",Tarleton State,Mississippi Valley State,29,13,Stephenville,TX,32.2191836,-98.2130634
401431457,2022,1,2022-09-02T00:00:00.000Z,Ruggles Field at Carpenter-Haygood Stadium,Henderson State,Southwestern Oklahoma State,30,13,Arkadelphia,AR,34.1209292,-93.053784
401421125,2022,1,2022-09-02T00:00:00.000Z,Memorial Stadium (Commerce TX),East Texas A&M,Lincoln (CA),52,7,Commerce,TX,33.2442615,-95.9006353
401431610,2022,1,2022-09-02T00:00:00.000Z,Stewart Stadium,Weber State,Western Oregon,41,5,Ogden,UT,41.1918741,-111.9401391
401431886,2022,1,2022-09-02T00:00:00.000Z,LeGrand Stadium at 1st Community Credit Union Field,Angelo State,Chadron St,35,0,San Angelo,TX,31.4649685,-100.4405094
401433070,2022,1,2022-09-02T00:00:00.000Z,Henry Biesiot Activities Center,Dickinson State University,Black Hills State,2,17,Dickinson,ND,46.8791756,-102.7896242
401405064,2022,1,2022-09-02T00:00:00.000Z,Ross-Ade Stadium,Purdue,Penn State,31,35,West Lafayette,IN,40.4352253,-86.9186843
401405060,2022,1,2022-09-02T01:00:00.000Z,Huntington Bank Stadium,Minnesota,New Mexico State,38,0,Minneapolis,MN,44.976525,-93.2245462
401403965,2022,1,2022-09-02T02:00:00.000Z,Mountain America Stadium,Arizona State,Northern Arizona,40,3,Tempe,AZ,33.4264471,-111.9325005
401415213,2022,1,2022-09-02T02:30:00.000Z,CEFCU Stadium,San José State,Portland State,21,17,San Jose,CA,37.3196675,-121.8682962
401413224,2022,1,2022-09-02T02:30:00.000Z,Valley Children's Stadium,Fresno State,Cal Poly,35,7,Fresno,CA,36.8143527,-119.7580092
401433057,2022,1,2022-09-02T22:00:00.000Z,John A. Farrell Stadium,West Chester,Bentley,17,16,West Chester,PA,39.9597213,-75.6059638
401424415,2022,1,2022-09-02T22:00:00.000Z,Villanova Stadium,Villanova,Lehigh,45,17,Villanova,PA,40.0343329,-75.3367666
401450192,2022,1,2022-09-02T22:00:00.000Z,Sea Gull Stadium,Salisbury,Albright,49,0,Salisbury,MD,38.366027,-75.6009964
401431040,2022,1,2022-09-02T22:30:00.000Z,Walter M. Katz Field,Curry College,MIT,20,34,Milton,MA,42.2501425,-71.065573
401438649,2022,1,2022-09-02T23:00:00.000Z,Elliot Field Athletic Complex,Fitchburg State,Dean College,33,28,Fitchburg,MA,42.5903661,-71.8119837
401426535,2022,1,2022-09-02T23:00:00.000Z,Jerry Richardson Stadium,Charlotte,William & Mary,24,41,Charlotte,NC,35.3105033,-80.7401194
401439539,2022,1,2022-09-02T23:00:00.000Z,Stagg Field,Springfield,Western New England,42,14,Springfield,MA,42.1018764,-72.5886727
401438606,2022,1,2022-09-02T23:00:00.000Z,"Alumni Field (Westfield, MA)",Westfield State,Nichols College,29,30,Westfield,MA,42.1390327,-72.7584859
401450139,2022,1,2022-09-02T23:00:00.000Z,Turf Field,Reading,Ursinus,27,59,Reading,PA,40.335345,-75.9279495
401435072,2022,1,2022-09-02T23:00:00.000Z,Duane Stadium,Merrimack,Holy Cross,17,31,North Andover,MA,42.6839894,-71.1127065
401416591,2022,1,2022-09-02T23:00:00.000Z,Spartan Stadium,Michigan State,Western Michigan,35,13,East Lansing,MI,42.7281474,-84.4848526
401439542,2022,1,2022-09-02T23:00:00.000Z,John Coughlin Memorial Field,Worcester St,Worcester Polytechnic Institute,21,58,Worcester,MA,42.2625621,-71.8018877
401435140,2022,1,2022-09-02T23:00:00.000Z,Brooks Stadium (NY),Merchant Marine Academy,FDU-Florham,7,17,Kings Point,NY,40.8197813,-73.7351337
401436997,2022,1,2022-09-02T23:00:00.000Z,Shadek Stadium,Franklin & Marshall,Lebanon Valley,26,7,Lancaster,PA,40.03813,-76.3056686
401426330,2022,1,2022-09-02T23:00:00.000Z,S.B. Ballard Stadium,Old Dominion,Virginia Tech,20,17,Norfolk,VA,36.8889533,-76.3049175
401432654,2022,1,2022-09-02T23:00:00.000Z,Gesling Stadium,Carnegie Mellon,Whitworth,35,17,Pittsburgh,PA,40.4416941,-79.9900861
401416590,2022,1,2022-09-02T23:00:00.000Z,Rynearson Stadium,Eastern Michigan,Eastern Kentucky,42,34,Ypsilanti,MI,42.256126,-83.647285
401431107,2022,1,2022-09-02T23:00:00.000Z,Boswell Field at David J. Urick Stadium,Hobart College,Alfred University,36,6,Geneva,NY,42.8690271,-76.9786122
401411094,2022,1,2022-09-02T23:30:00.000Z,Wallace Wade Stadium,Duke,Temple,30,0,Durham,NC,35.9953688,-78.9417564
401404052,2022,1,2022-09-03T00:00:00.000Z,Memorial Stadium,Kansas,Tennessee Tech,56,10,Terre Haute,IN,39.4746858,-87.3669599
401404052,2022,1,2022-09-03T00:00:00.000Z,Memorial Stadium,Kansas,Tennessee Tech,56,10,Lawrence,KS,38.9629418,-95.2463686
401404052,2022,1,2022-09-03T00:00:00.000Z,Memorial Stadium,Kansas,Tennessee Tech,56,10,Columbia,MO,38.9358491,-92.3332009
401405061,2022,1,2022-09-03T00:00:00.000Z,"Memorial Stadium (Bloomington, IN)",Indiana,Illinois,23,20,Bloomington,IN,39.1808959,-86.5256217
401403966,2022,1,2022-09-03T02:00:00.000Z,Folsom Field,Colorado,TCU,13,38,Boulder,CO,40.0094746,-105.266905
401431029,2022,1,2022-09-03T16:00:00.000Z,Case Field,Case Western Reserve,Johns Hopkins University,14,54,Cleveland,OH,41.513447,-81.603634
401411095,2022,1,2022-09-03T16:00:00.000Z,Kidd Brewer Stadium,App State,North Carolina,61,63,Boone,NC,36.2114267,-81.6854278
401405069,2022,1,2022-09-03T16:00:00.000Z,"Alumni Stadium (Chestnut Hill, MA)",Boston College,Rutgers,21,22,Chestnut Hill,MA,42.335104,-71.1664413
401405067,2022,1,2022-09-03T16:00:00.000Z,Michigan Stadium,Michigan,Colorado State,51,7,Ann Arbor,MI,42.2658365,-83.7486956
401439546,2022,1,2022-09-03T16:00:00.000Z,Jamieson Stadium,Greensboro College,Guilford College,48,37,Greensboro,NC,36.0726355,-79.7919754
401432616,2022,1,2022-09-03T16:00:00.000Z,Selby Stadium,Ohio Wesleyan,Otterbein,13,21,Delaware,OH,40.2986724,-83.067965
401435118,2022,1,2022-09-03T16:00:00.000Z,Stadium Red Field,Cortland,Wittenberg,48,28,Cortland,NY,41.2446453,-73.9259559
401445766,2022,1,2022-09-03T16:00:00.000Z,Drake Field (NY),SUNY Morrisville,Kean,10,0,Morrisville,NY,42.8986566,-75.6402204
401432740,2022,1,2022-09-03T16:00:00.000Z,Frank B. Fuhrer Field,Allegheny,Union (NY),27,42,Meadville,PA,41.641445,-80.151449
401432529,2022,1,2022-09-03T16:00:00.000Z,Lions Stadium,College Of New Jersey,Moravian,31,13,Ewing,NJ,40.2688105,-74.8006895
401431403,2022,1,2022-09-03T16:00:00.000Z,Leonidoff Field,Marist,Georgetown,12,43,Poughkeepsie,NY,41.7191409,-73.9329549
401428336,2022,1,2022-09-03T16:00:00.000Z,Joe Walton Stadium,Robert Morris,Dayton,20,22,Moon Township,PA,40.521046,-80.2159227
401433013,2022,1,2022-09-03T16:00:00.000Z,Multi-Sport Stadium,Assumption,Kutztown University,3,0,Worcester,MA,42.2625621,-71.8018877
401411096,2022,1,2022-09-03T16:00:00.000Z,Dowdy-Ficklen Stadium,East Carolina,NC State,20,21,Greenville,NC,35.5968486,-77.364564
401431015,2022,1,2022-09-03T16:00:00.000Z,Birkelbach Field,Southwestern University,California Lutheran University,7,37,Georgetown,TX,30.6326942,-97.6772311
401438614,2022,1,2022-09-03T16:00:00.000Z,Toppa Field,Salve Regina,Norwich,7,0,Newport,RI,41.4899827,-71.3137707
401432790,2022,1,2022-09-03T16:00:00.000Z,Robert A. Lipinski Field at James Work Memorial Stadium,Delaware Valley,Westminster (PA),22,8,New Britain,PA,40.30815835,-75.2164370939226
401450146,2022,1,2022-09-03T16:00:00.000Z,Charles L. Currier Memorial Field,Plymouth State,Castleton,20,7,Plymouth,NH,43.757209,-71.688538
401415611,2022,1,2022-09-03T16:00:00.000Z,Navy-Marine Corps Memorial Stadium,Navy,Delaware,7,14,Annapolis,MD,38.9846985,-76.5076335
401422975,2022,1,2022-09-03T16:00:00.000Z,Buccaneer Field,Charleston Southern,Western Carolina,38,52,North Charleston,SC,32.9810239,-80.0659664
401431050,2022,1,2022-09-03T16:00:00.000Z,Cressy Field,UMass Dartmouth,Husson,35,14,Dartmouth,MA,41.6332267,-70.9879928
401403865,2022,1,2022-09-03T16:00:00.000Z,Kyle Field,Texas A&M,Sam Houston,31,0,College Station,TX,30.6098891,-96.3403828
401431984,2022,1,2022-09-03T16:00:00.000Z,Panther Stadium (OH),Ohio Dominican,Findlay,28,14,Columbus,OH,39.9622601,-83.0007065
401441936,2022,1,2022-09-03T16:00:00.000Z,Bob Boozer Field,Brockport,Framingham State,27,7,Brockport,NY,43.213671,-77.93918
401432551,2022,1,2022-09-03T16:00:00.000Z,Edward C. Swenson Athletic Complex,Bridgewater State,Ithaca College,14,51,Bridgewater,MA,41.9903787,-70.9750426
401404147,2022,1,2022-09-03T16:00:00.000Z,Pratt & Whitney Stadium,UConn,Central Connecticut,28,3,East Hartford,CT,41.7595675,-72.6187728
401430960,2022,1,2022-09-03T16:00:00.000Z,Don Drumm Stadium,Marietta,Dubuque,14,13,Marietta,OH,39.4167742,-81.4548392
401405062,2022,1,2022-09-03T16:00:00.000Z,Kinnick Stadium,Iowa,South Dakota State,7,3,Iowa City,IA,41.6586045,-91.5510829
401432518,2022,1,2022-09-03T16:00:00.000Z,,Wayland Baptist,Hardin-Simmons,14,79,,,,
401431067,2022,1,2022-09-03T16:00:00.000Z,Sprankle-Sprandel Stadium,Albion,Carthage,52,0,Albion,MI,42.243097,-84.7530304
401405066,2022,1,2022-09-03T16:00:00.000Z,SECU Stadium,Maryland,Buffalo,31,10,College Park,MD,38.9903332,-76.9473792
401422987,2022,1,2022-09-03T16:30:00.000Z,Fisher Field,Lafayette,Sacred Heart,6,0,Easton,PA,40.7009796,-75.2106499
401411100,2022,1,2022-09-03T16:30:00.000Z,Scott Stadium,Virginia,Richmond,34,17,Charlottesville,VA,38.0311801,-78.5137897
401423136,2022,1,2022-09-03T17:00:00.000Z,Butler Bowl,Butler,St. Thomas University (Fl),31,26,Indianapolis,IN,39.8444694,-86.1659242
401431525,2022,1,2022-09-03T17:00:00.000Z,Stokes Stadium,Truman State,Davenport,19,20,Kirksville,MO,40.1948848,-92.5833939
401433022,2022,1,2022-09-03T17:00:00.000Z,,Post University,Lock Haven University,34,35,,,,
401433049,2022,1,2022-09-03T17:00:00.000Z,Dickerson Stadium,West Virginia State,Shippensburg,29,6,Institute,WV,38.3836097,-81.7654665
401438225,2022,1,2022-09-03T17:00:00.000Z,Sodexo Field,Franklin Pierce,Edinboro University,7,10,Rindge,NH,42.7517669,-72.01012902437412
401435131,2022,1,2022-09-03T17:00:00.000Z,Kenneth R. Gill Stadium,McDaniel College,Catholic,27,37,Westminster,MD,39.5752639,-76.9959277
401439518,2022,1,2022-09-03T17:00:00.000Z,Growney Stadium,St John Fisher University,Buffalo State,62,21,Rochester,NY,43.157285,-77.615214
401431551,2022,1,2022-09-03T17:00:00.000Z,Hantz Stadium,Northwood (MI),Kentucky Wesleyan,55,13,Midland,MI,43.6155825,-84.2472117
401445793,2022,1,2022-09-03T17:00:00.000Z,Wightman Stadium,William Paterson,Western Connecticut St,28,7,Wayne,NJ,40.9491723,-74.2376802
401432817,2022,1,2022-09-03T17:00:00.000Z,Hardee-McGee Field,Sewanee,St. Scholastica,50,0,Sewanee,TN,35.200644,-85.91952368522726
401431274,2022,1,2022-09-03T17:00:00.000Z,Ingalls Field,Ripon,St. Norbert,13,10,Ripon,WI,43.8424502,-88.8372972
401431255,2022,1,2022-09-03T17:00:00.000Z,Sam Greeley Field,Rockford,Beloit,41,14,Rockford,IL,42.2713945,-89.093966
401430951,2022,1,2022-09-03T17:00:00.000Z,Clark Field,Coe College,Cornell College (IA),56,7,Cedar Rapids,IA,41.9758872,-91.6704053
401415209,2022,1,2022-09-03T17:00:00.000Z,Falcon Stadium,Air Force,Northern Iowa,48,17,Colorado Springs,CO,38.9969701,-104.8436165
401431194,2022,1,2022-09-03T17:00:00.000Z,Dial-Roberson Stadium,Ohio Northern,Alma,13,16,Ada,OH,38.8398935,-83.5051704
401438554,2022,1,2022-09-03T17:00:00.000Z,Charles D. Lindberg Stadium,Augustana (IL),Rhodes College,34,28,Rock Island,IL,41.4411786,-90.5766144
401441262,2022,1,2022-09-03T17:00:00.000Z,Sprague Field,Montclair State,Thiel,27,6,Montclair,NJ,40.8164458,-74.2210643
401432543,2022,1,2022-09-03T17:00:00.000Z,Hotchkiss Field,Gallaudet,Waynesburg,14,52,Washington,DC,38.8950368,-77.0365427
401433397,2022,1,2022-09-03T17:00:00.000Z,ECAV Stadium,Rensselaer,Dickinson (PA),14,7,Troy,NY,42.7284117,-73.6917878
401445128,2022,1,2022-09-03T17:00:00.000Z,Leckonby Stadium,St. Lawrence,Endicott College,0,27,Canton,NY,44.5956163,-75.1690942
401479976,2022,1,2022-09-03T17:00:00.000Z,Alumni Stadium (KY),Kentucky State,Delta State,10,33,Frankfort,KY,38.2009055,-84.8732836
401432772,2022,1,2022-09-03T17:00:00.000Z,Robert E. Thorn Field,Grove City College,Juniata College,63,6,Grove City,PA,41.1579008,-80.0886631
401431150,2022,1,2022-09-03T17:00:00.000Z,David Person Field,Lycoming,Susquehanna,16,45,Williamsport,PA,41.2493292,-77.0027671
401459907,2022,1,2022-09-03T17:00:00.000Z,Wright Stadium,Hartwick,SUNY Maritime,31,10,Oneonta,NY,42.453492,-75.0629531
401432581,2022,1,2022-09-03T17:00:00.000Z,McBride Field,Kenyon,Bluffton,33,26,Gambier,OH,40.375643,-82.3970994
401431840,2022,1,2022-09-03T17:00:00.000Z,Brevard Memorial Stadium,Brevard College,Shorter,6,45,Brevard,NC,35.2334472,-82.7342919
401431143,2022,1,2022-09-03T17:00:00.000Z,Blackstock Stadium,Depauw,Rose-Hulman,17,14,Greencastle,IN,39.6444898,-86.8647316
401429850,2022,1,2022-09-03T17:00:00.000Z,Bulldogs Stadium,Bowie State,New Haven,27,20,Bowie,MD,38.9424464,-76.7301718
